year,age,race_ethn,var,pop,m,q,p,lx,d,L,t,e,c,s,se,c_mn,se_tot,c_upr,c_lwr
2004,0,AI/AN,13573,61748,0.2198127874587031,0.19804623948522276,0.8019537605147773,100000,19804.623948522276,90097.68802573887,997192.1862733138,9.971921862733138,0,1,0,0,0,0,0
2004,1,AI/AN,5853,59956,0.09762158916538795,0.09307836043414305,0.9069216395658569,80195.37605147772,7464.454117271089,76463.14899284218,907094.4982475749,11.3110573565402,0.1980462394852227,0.8019537605147773,0.003379416572273643,0.1977490622742905,0.0033859706395016555,0.20438556472771374,0.19111255982086728
2004,2,AI/AN,4906,58962,0.08320613276347479,0.07988276479687373,0.9201172352031263,72730.92193420664,5809.947130330009,69825.94836904164,830631.3492547328,11.420608005026157,0.2726907806579336,0.7273092193420664,0.0030648660185024408,0.2725818239855371,0.0030677349204032193,0.2785945844295274,0.2665690635415468
2004,3,AI/AN,4141,59991,0.06902702071977464,0.06672413654197853,0.9332758634580215,66920.97480387663,4465.244260336171,64688.35267370854,760805.4008856912,11.368713667357083,0.3307902519612337,0.6692097480387663,0.0028200360472124797,0.3307854905803112,0.002828131466107207,0.3363286282538813,0.3252423529067411
2004,4,AI/AN,3566,58604,0.06084908879939936,0.05905244506267905,0.940947554937321,62455.730543540456,3688.163596771912,60611.648745154496,696117.0482119826,11.14576744445717,0.37544269456459545,0.6245573054354046,0.0026318715769449723,0.37543407815707963,0.0026404115573334433,0.38060928480945316,0.3702588715047061
2004,5,AI/AN,3133,57885,0.05412455731191155,0.052698418038232844,0.9473015819617672,58767.566946768544,3096.9578100506333,57219.08804174323,635505.3994668282,10.813879704131137,0.41232433053231454,0.5876756694676855,0.0024764531252354028,0.4124627168946823,0.002493450329932438,0.41734987954134983,0.4075755542480147
2004,6,AI/AN,2784,57098,0.04875827524606816,0.04759787997948368,0.9524021200205163,55670.60913671791,2649.802972074256,54345.70765068078,578286.3114250848,10.387641169955735,0.4432939086328209,0.5567060913671791,0.0023459479631896597,0.4433364787061225,0.0023602663333422047,0.44796260071947325,0.4387103566927718
2004,7,AI/AN,2506,57494,0.04358715692072216,0.04265749740412276,0.9573425025958773,53020.806164643654,2261.734901332784,51889.93871397726,523940.60377440404,9.88179248251016,0.4697919383535635,0.5302080616464365,0.0022342858135996437,0.4699606585000099,0.002253306481075171,0.47437713920291724,0.46554417779710255
2004,8,AI/AN,2206,59046,0.037360701825695224,0.036675588954097324,0.9633244110459027,50759.07126331087,1861.6188333449172,49828.261846638416,472050.6650604268,9.299828647606274,0.49240928736689127,0.5075907126331087,0.0021389767723059487,0.4925001864211354,0.0021516983801025463,0.4967175152461364,0.48828285759613443
2004,9,AI/AN,1973,60058,0.03285157680908455,0.03232068409111386,0.9676793159088861,48897.45242996595,1580.399112849198,48107.25287354135,422222.4032137884,8.634854828449852,0.5110254757003405,0.4889745242996595,0.002060528539422494,0.5110434710132493,0.0020704887779757226,0.5151016290180818,0.5069853130084169
2004,10,AI/AN,1895,65242,0.029045706753318416,0.028629918642685017,0.971370081357315,47317.053317116755,1354.6833868806425,46639.711623676434,374115.150340247,7.90656061849296,0.5268294668288325,0.47317053317116753,0.001993930847439095,0.5268846795780217,0.002010605647266176,0.5308254666466634,0.5229438925093799
2004,11,AI/AN,1744,65855,0.026482423506187836,0.026136346606321276,0.9738636533936788,45962.36993023611,1201.288431344612,45361.72571456381,327475.4387165707,7.124859732290319,0.5403763006976389,0.45962369930236113,0.0019368447694977742,0.5403820183481726,0.001953824653951072,0.5442115146699167,0.5365525220264284
2004,12,AI/AN,1969,68814,0.02861336355974075,0.028209775281703764,0.9717902247182962,44761.0814988915,1262.7000504497555,44129.73147366662,282113.7130020069,6.302656315598481,0.5523891850110849,0.4476108149889151,0.0018862227232795401,0.5523553258443459,0.0019021287112411596,0.5560834981183785,0.5486271535703132
2004,13,AI/AN,2100,69494,0.030218436123981927,0.029768655023814924,0.9702313449761851,43498.381448441745,1294.8883114329656,42850.93729272526,237983.9815283402,5.471099696213307,0.5650161855155825,0.4349838144844175,0.0018330128041245807,0.5648719923924251,0.0018465905710489824,0.5684913099116812,0.5612526748731691
2004,14,AI/AN,2409,70135,0.03434804305981322,0.03376810883171315,0.9662318911682869,42203.49313700878,1425.1321493289724,41490.92706234429,195133.04423561497,4.623623063667693,0.5779650686299123,0.42203493137008774,0.0017784464783043605,0.5777984458602494,0.0017875598714932515,0.5813020632083762,0.5742948285121227
2004,15,AI/AN,2567,68816,0.037302371541501976,0.03661937674305808,0.963380623256942,40778.36098767981,1493.278163972267,40031.721905693674,153642.1171732707,3.767736452666402,0.5922163901232019,0.40778360987679807,0.001718391704073602,0.5920518884364206,0.0017313355808913616,0.5954453061749677,0.5886584706978736
